customer_id,gender,age,married,number_of_dependents,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_label,cltv
6595-YGXIT,Male,71,No,0,No,0,25,Offer C,Yes,47.66,Yes,Yes,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.95,2291.2,0,0,1191.5,3482.7,Yes,3878
9835-ZIITK,Male,66,Yes,0,Yes,1,66,None,Yes,48.87,Yes,Yes,Fiber Optic,13,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,110.85,7491.75,0,0,3225.4199999999996,10717.17,Yes,4281
5649-TJHOV,Male,68,Yes,0,Yes,1,27,Offer C,No,0,No,Yes,DSL,25,No,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,36.5,1032,0,30,0,1062,Yes,4564
9253-QXKBE,Male,73,Yes,0,Yes,1,29,None,Yes,6.25,Yes,Yes,Fiber Optic,21,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,2653.65,0,0,181.25,2834.9,Yes,2233
8775-LHDJH,Female,77,Yes,0,Yes,1,1,Offer E,Yes,13.02,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,90.6,0,0,13.02,103.61999999999999,Yes,2905
3097-NQYSN,Male,73,Yes,0,Yes,3,2,None,Yes,4.19,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,86.85,156.35,0,40,8.38,204.73,Yes,5204
3565-UNOCC,Female,65,Yes,0,Yes,1,29,None,Yes,22.33,Yes,Yes,Fiber Optic,6,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,2952.85,0,0,647.5699999999999,3600.42,Yes,3179
9190-MFJLN,Male,65,No,0,No,0,19,Offer D,Yes,32.77,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.9,1777.9,0,0,622.6300000000001,2400.53,Yes,2851
1095-JUDTC,Female,78,No,0,No,0,47,None,Yes,14.22,Yes,Yes,Fiber Optic,11,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,4504.55,0,0,668.34,5172.89,Yes,5214
5385-SUIRI,Male,69,Yes,0,No,0,52,None,Yes,37.6,Yes,Yes,Fiber Optic,23,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,5568.35,0,0,1955.2,7523.55,Yes,5648
6328-ZPBGN,Female,67,No,0,No,0,11,None,Yes,3.62,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,997.65,0,0,39.82,1037.47,Yes,4074
2856-NNASM,Male,74,No,0,No,0,43,None,Yes,39.12,No,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,89.55,3856.75,0,0,1682.1599999999999,5538.91,Yes,3802
6769-DYBQN,Male,77,No,0,No,0,46,None,Yes,36.78,No,Yes,Fiber Optic,29,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85,3969.4,0,0,1691.88,5661.280000000001,Yes,2097
2446-BEGGB,Female,79,No,0,No,0,6,None,Yes,47.35,Yes,Yes,Fiber Optic,29,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.25,560.6,0,0,284.1,844.7,Yes,3330
1496-GGSUK,Female,68,No,0,No,0,1,None,No,0,No,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,25.7,25.7,0,0,0,25.7,Yes,4095
3296-SILRA,Female,76,Yes,0,Yes,6,1,None,Yes,41.16,No,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,76.4,76.4,0,0,41.16,117.56,Yes,2426
5180-UCIIQ,Male,80,Yes,2,Yes,5,22,None,No,0,No,Yes,Cable,18,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,40.05,880.2,0,0,0,880.2,Yes,2061
1977-STDKI,Female,72,No,0,No,0,1,None,Yes,20.55,No,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73,73,0,0,20.55,93.55,Yes,4116
5813-UECBU,Male,78,No,0,No,0,33,None,Yes,38.53,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,83.85,2716.3,0,0,1271.49,3987.79,Yes,2583
4342-HENTK,Female,67,No,0,No,0,2,None,Yes,12.52,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.65,142.35,0,0,25.04,167.39,Yes,2189
1597-LHYNC,Female,74,No,0,No,0,26,None,Yes,47.63,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95,2497.2,0,60,1238.38,3795.58,Yes,4232
8651-ENBZX,Female,68,No,0,No,0,60,None,Yes,34.39,Yes,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,106,6441.4,0,110,2063.4,8614.8,Yes,5507
9286-DOJGF,Female,66,Yes,0,Yes,5,38,None,Yes,15.78,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,2869.85,0,0,599.64,3469.49,Yes,5165
9661-MHUMO,Male,71,Yes,1,Yes,3,1,None,Yes,8.38,No,Yes,DSL,19,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.25,49.25,0,0,8.38,57.63,Yes,4478
8884-ADFVN,Male,65,Yes,0,Yes,2,7,None,Yes,34.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.95,700.85,0,0,242.61999999999998,943.47,Yes,2016
2720-WGKHP,Male,65,No,0,No,0,2,Offer E,Yes,20.99,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94,181.7,0,0,41.98,223.67999999999998,Yes,5569
9776-CLUJA,Female,69,Yes,0,Yes,1,51,None,Yes,17.87,Yes,Yes,Fiber Optic,9,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.5,3807.35,0,0,911.37,4718.72,Yes,5748
3551-HUAZH,Male,68,No,0,No,0,1,Offer E,Yes,11.08,Yes,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0,0,11.08,85.48,Yes,3429
8634-MPHTR,Male,68,Yes,0,Yes,1,47,None,Yes,8.97,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,4871.05,0,0,421.59000000000003,5292.64,Yes,5166
2474-BRUCM,Male,76,Yes,0,Yes,1,40,None,Yes,2.85,Yes,Yes,Fiber Optic,3,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.85,4086.3,0,0,114,4200.3,Yes,2837
0616-ATFGB,Male,74,Yes,0,Yes,1,1,Offer E,No,0,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.05,25.05,0,0,0,25.05,Yes,2119
7235-NXZCP,Male,79,No,0,No,0,2,Offer E,Yes,45.41,Yes,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.85,156.4,0,0,90.82,247.22,Yes,5378
6661-HBGWL,Female,69,No,0,No,0,42,None,Yes,16.22,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.75,4323.45,0,0,681.24,5004.69,Yes,2984
9317-WZPGV,Female,74,No,0,No,0,2,Offer E,Yes,39.63,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.75,159.4,0,10,79.26,248.66000000000003,Yes,4038
3621-CEOVK,Female,71,Yes,0,Yes,1,14,None,Yes,47.01,Yes,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,1369.8,0,0,658.14,2027.94,Yes,3369
7632-MNYOY,Male,69,No,0,No,0,66,None,Yes,9.9,Yes,Yes,Fiber Optic,25,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,110.9,7432.05,0,0,653.4,8085.45,Yes,4389
9248-OJYKK,Male,74,No,0,No,0,1,None,Yes,3.84,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.45,76.45,0,10,3.84,90.29,Yes,3763
3398-FSHON,Female,79,No,0,No,0,12,None,Yes,34.01,Yes,Yes,Fiber Optic,18,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,1094.5,0,0,408.12,1502.62,Yes,4703
3319-DWOEP,Male,69,Yes,0,No,0,6,Offer E,Yes,47.9,No,Yes,Fiber Optic,6,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.75,573.75,0,0,287.4,861.15,Yes,5750
0818-OCPZO,Male,80,No,0,No,0,27,None,Yes,42.91,Yes,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,2122.05,0,0,1158.57,3280.62,Yes,2571
1389-CXMLU,Male,65,No,0,No,0,3,Offer E,Yes,26.32,Yes,Yes,Fiber Optic,8,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.05,289.1,0,0,78.96000000000001,368.06000000000006,Yes,2194
5561-NWEVX,Female,78,Yes,0,Yes,1,2,Offer E,Yes,17.73,Yes,Yes,Fiber Optic,18,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.2,172.85,0,0,35.46,208.31,Yes,4225
2272-QAGFO,Female,75,No,0,No,0,14,None,Yes,35.07,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.3,1096.25,0,0,490.98,1587.23,Yes,5342
3768-NLUBH,Male,73,Yes,0,Yes,1,57,Offer B,Yes,42.1,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,100.6,5746.15,0,0,2399.7000000000003,8145.85,Yes,5247
7359-SSBJK,Female,80,No,0,No,0,64,Offer B,Yes,29.12,No,Yes,DSL,24,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.2,4481,0,0,1863.68,6344.68,Yes,6080
0685-MLYYM,Female,74,No,0,No,0,2,Offer E,Yes,9.86,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.75,154.85,0,0,19.72,174.57,Yes,4407
7957-RYHQD,Female,65,No,0,No,0,40,Offer B,Yes,44.86,No,Yes,Fiber Optic,4,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.2,3233.85,0,0,1794.4,5028.25,Yes,3207
6230-BSUXY,Female,71,No,0,No,0,1,None,Yes,42.5,No,Yes,Fiber Optic,8,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85,85,0,0,42.5,127.5,Yes,2650
3990-QYKBE,Male,74,Yes,0,Yes,3,37,None,Yes,49.37,Yes,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.5,3473.4,0,0,1826.6899999999998,5300.09,Yes,4127
9274-CNFMO,Male,76,Yes,0,Yes,1,4,None,Yes,28.11,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,308.7,0,0,112.44,421.14,Yes,3716
3005-NFMTA,Male,73,No,0,No,0,55,Offer B,Yes,8.93,Yes,Yes,Fiber Optic,21,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.8,5617.75,0,0,491.15,6108.9,Yes,5543
5389-FFVKB,Male,71,Yes,0,Yes,1,32,None,Yes,2.08,No,Yes,Fiber Optic,25,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.3,2483.05,0,0,66.56,2549.61,Yes,5365
8444-WRIDW,Female,72,No,0,No,0,66,None,Yes,45.59,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80.45,5224.35,0,140,3008.94,8373.29,Yes,5011
5868-YWPDW,Male,76,Yes,0,Yes,1,6,None,Yes,40.44,No,Yes,Fiber Optic,25,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,519.15,0,0,242.64,761.79,Yes,5834
1273-MTETI,Female,69,No,0,No,0,4,None,Yes,12.86,Yes,Yes,Fiber Optic,4,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,372.45,0,0,51.44,423.89,Yes,2754
5480-HPRRX,Female,80,No,0,No,0,3,None,No,0,No,Yes,DSL,30,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.3,77.75,0,0,0,77.75,Yes,3542
7234-FECYN,Female,78,No,0,No,0,8,None,Yes,43.98,Yes,Yes,Fiber Optic,27,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.35,780.5,0,0,351.84,1132.34,Yes,5546
1400-MMYXY,Male,71,Yes,0,Yes,1,3,None,Yes,41.3,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.9,334.65,0,0,123.89999999999999,458.54999999999995,Yes,2715
7142-HVGBG,Male,73,Yes,0,Yes,1,43,Offer B,Yes,17.43,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103,4414.3,0,0,749.49,5163.79,Yes,2505
1564-NTYXF,Female,79,No,0,No,0,13,None,Yes,4.45,Yes,Yes,Fiber Optic,25,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82,1127.2,0,0,57.85,1185.05,Yes,3363
0886-QGENL,Female,72,Yes,0,Yes,1,27,None,Yes,45.82,No,Yes,Fiber Optic,13,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,0,0,1237.14,3991.59,Yes,4853
8739-WWKDU,Male,69,No,0,No,0,25,None,Yes,18.46,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,2196.15,0,0,461.5,2657.65,Yes,4849
8685-WHQPW,Female,79,No,0,No,0,22,None,Yes,5.09,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,1692.6,0,0,111.97999999999999,1804.58,Yes,2407
7240-FQLHE,Female,68,Yes,0,Yes,1,18,None,Yes,25.27,Yes,Yes,Fiber Optic,15,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,99.75,1836.25,0,0,454.86,2291.11,Yes,5857
6664-FPDAC,Female,77,No,0,No,0,56,Offer B,Yes,19.46,Yes,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,111.95,6418.9,0,0,1089.76,7508.66,Yes,4060
0786-VSSUD,Male,68,No,0,No,0,16,None,No,0,No,Yes,DSL,24,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,39,679.85,0,0,0,679.85,Yes,5692
6583-QGCSI,Female,79,Yes,0,Yes,1,50,Offer B,Yes,37.12,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.05,4367.35,0,100,1855.9999999999998,6323.35,Yes,5813
1980-KXVPM,Female,68,No,0,No,0,3,None,Yes,23.82,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.05,256.25,0,0,71.46000000000001,327.71000000000004,Yes,3553
0723-DRCLG,Female,73,Yes,0,Yes,1,1,None,Yes,31.27,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.45,74.45,0,10,31.27,115.72,Yes,2394
6894-LFHLY,Male,79,No,0,No,0,1,None,Yes,8.35,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,75.75,0,0,8.35,84.1,Yes,5571
8361-LTMKD,Male,75,Yes,0,No,0,4,None,Yes,10.61,Yes,Yes,Fiber Optic,8,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.4,306.6,0,20,42.44,369.04,Yes,5839
3841-NFECX,Female,69,Yes,0,Yes,3,71,None,Yes,47.02,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,96.35,6766.95,0,0,3338.42,10105.369999999999,No,5309
4929-XIHVW,Male,79,Yes,0,Yes,10,2,Offer E,Yes,33.1,No,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,No,One Year,Yes,Credit Card,95.5,181.65,0,10,66.2,257.85,No,4449
3413-BMNZE,Male,71,No,0,No,0,1,Offer E,Yes,11.89,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,45.25,45.25,0,0,11.89,57.14,No,3144
8012-SOUDQ,Female,65,No,0,No,0,43,Offer B,Yes,12.58,Yes,Yes,Fiber Optic,26,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.25,3838.75,0,0,540.94,4379.6900000000005,No,2223
6575-SUVOI,Female,65,Yes,0,Yes,9,25,None,Yes,30.6,Yes,Yes,DSL,2,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,69.5,1752.65,0,0,765,2517.65,No,3154
4667-QONEA,Female,72,Yes,0,Yes,9,60,Offer B,Yes,48.9,No,Yes,Cable,16,Yes,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,74.85,4456.35,0,0,2934,7390.35,No,5153
5067-XJQFU,Male,77,Yes,0,Yes,3,66,None,Yes,21.79,Yes,Yes,Fiber Optic,9,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.45,7076.35,0,0,1438.1399999999999,8514.49,No,4582
1891-QRQSA,Male,71,Yes,0,Yes,9,64,Offer B,Yes,16.33,Yes,Yes,Fiber Optic,10,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,111.6,7099,0,0,1045.12,8144.12,No,4881
2673-CXQEU,Female,73,No,0,No,0,56,None,Yes,47.13,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,110.5,6139.5,0,0,2639.28,8778.78,No,4463
0191-ZHSKZ,Male,80,No,0,No,0,30,None,Yes,38.61,No,Yes,DSL,5,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,2111.3,0,0,1158.3,3269.6000000000004,No,3033
2424-WVHPL,Male,79,No,0,No,0,1,None,Yes,27.65,No,Yes,Fiber Optic,2,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,74.7,74.7,0,0,27.65,102.35,No,4182
5386-THSLQ,Female,65,Yes,0,No,0,66,Offer A,No,0,No,Yes,Cable,9,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,45.55,3027.25,0,0,0,3027.25,No,6238
2639-UGMAZ,Male,73,No,0,No,0,71,Offer A,No,0,No,Yes,DSL,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.45,3985.35,0,0,0,3985.35,No,5372
3146-MSEGF,Female,71,Yes,0,Yes,1,72,Offer A,Yes,20.48,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.05,6425.65,0,0,1474.56,7900.209999999999,No,6102
1131-QQZEB,Male,66,Yes,0,Yes,7,71,Offer A,Yes,30.72,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.95,1756.2,0,0,2181.12,3937.3199999999997,No,4329
2504-DSHIH,Male,66,Yes,0,Yes,1,23,None,Yes,42.59,Yes,Yes,Fiber Optic,2,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,86.8,1975.85,0,0,979.57,2955.42,No,5788
9058-HRZSV,Female,77,Yes,0,Yes,2,65,None,Yes,38.32,No,Yes,Fiber Optic,25,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,94.4,6126.15,0,0,2490.8,8616.95,No,5348
4522-AKYLR,Female,68,No,0,No,0,13,None,Yes,10.51,No,Yes,DSL,20,No,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,54.8,731.3,0,0,136.63,867.93,No,5557
0221-WMXNQ,Male,66,No,0,No,0,4,Offer E,Yes,36.4,No,Yes,Fiber Optic,29,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,273.4,0,0,145.6,419,No,4033
5046-NUHWD,Female,69,Yes,0,Yes,5,29,None,No,0,No,Yes,Cable,23,Yes,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,45,1228.65,0,0,0,1228.65,No,3094
7529-ZDFXI,Male,79,Yes,0,Yes,1,57,None,Yes,36.66,Yes,Yes,Fiber Optic,9,No,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.85,4925.35,0,0,2089.62,7014.97,No,4429
3197-ARFOY,Female,67,No,0,No,0,19,None,Yes,7.95,No,Yes,Fiber Optic,12,Yes,Yes,No,Yes,Yes,Yes,No,No,One Year,Yes,Mailed Check,105,2007.25,0,20,151.05,2178.3,No,3524
4716-HHKQH,Male,68,Yes,0,Yes,3,20,None,Yes,27.56,Yes,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,107.05,2172.05,0,0,551.1999999999999,2723.25,No,5328
3179-GBRWV,Male,79,Yes,0,Yes,5,21,None,Yes,42.95,No,Yes,DSL,30,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,64.95,1339.8,0,0,901.95,2241.75,No,4604
4847-TAJYI,Female,77,No,0,No,0,6,Offer E,Yes,8.06,No,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.35,567.8,0,0,48.36,616.16,No,2578
6851-WEFYX,Male,73,Yes,0,Yes,4,35,None,Yes,2.12,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.8,3437.5,0,0,74.2,3511.7,No,3318
3167-SNQPL,Male,71,Yes,1,Yes,9,38,None,Yes,28.3,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,101.15,3741.85,0,0,1075.4,4817.25,No,4036
2799-ARNLO,Female,67,Yes,0,No,0,5,Offer E,Yes,9.56,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,69.35,341.6,0,0,47.800000000000004,389.40000000000003,No,5437
5701-YVSVF,Female,68,Yes,0,Yes,9,11,Offer D,Yes,29.15,No,Yes,Fiber Optic,2,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,82.9,880.05,0,0,320.65,1200.6999999999998,No,4413
5697-GOMBF,Female,75,Yes,3,Yes,3,28,None,No,0,No,Yes,DSL,58,No,No,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,35.9,973.65,0,40,0,1013.65,No,5444
2739-CACDQ,Female,79,No,0,No,0,17,Offer D,Yes,1.06,Yes,Yes,Fiber Optic,25,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,82.65,1470.05,0,0,18.02,1488.07,No,3754
6035-BXTTY,Female,69,No,0,No,0,32,None,Yes,19.92,No,Yes,DSL,14,No,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,54.65,1830.1,0,10,637.44,2477.54,No,4045
0021-IKXGC,Female,72,No,0,No,0,1,Offer E,Yes,7.77,Yes,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,72.1,72.1,0,0,7.77,79.86999999999999,No,4432
4654-DLAMQ,Female,69,Yes,0,Yes,9,64,None,Yes,3.76,No,Yes,Fiber Optic,11,Yes,Yes,Yes,No,No,Yes,No,Yes,One Year,No,Bank Withdrawal,97,6430.9,0,0,240.64,6671.54,No,4053
4115-NZRKS,Female,72,No,0,No,0,7,None,Yes,16.36,No,Yes,Fiber Optic,28,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.15,574.35,0,0,114.52,688.87,No,2415
3351-NGXYI,Female,70,No,0,No,0,16,Offer D,Yes,9.72,Yes,Yes,DSL,29,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,54.1,889,0,0,155.52,1044.52,No,2276
8204-YJCLA,Male,78,Yes,0,Yes,1,72,Offer A,No,0,No,Yes,DSL,24,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,64.8,4732.35,0,0,0,4732.35,No,4886
9774-NRNAU,Male,77,Yes,0,Yes,5,27,None,Yes,33.57,Yes,Yes,DSL,21,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,84.8,2309.55,0,0,906.39,3215.94,No,5352
0224-RLWWD,Female,73,No,0,No,0,2,Offer E,Yes,23.91,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.3,89.3,0,0,47.82,137.12,No,3805
3951-NJCVI,Female,76,Yes,0,Yes,10,42,None,Yes,42.29,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,95.05,3944.5,0,100,1776.18,5820.68,No,2677
0177-PXBAT,Male,78,Yes,0,Yes,7,33,None,Yes,25.15,Yes,Yes,Fiber Optic,20,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.9,3694.7,0,0,829.9499999999999,4524.65,No,5655
